,微博正文,发布时间,ip
19151,"['清剿', '电诈', '军阀', '混战', '卫星', '图观', '缅北', '风云', '缅北', '爆发', '激烈', '战事', '果敢', '同盟军', '大战', '四大家族', '背后', '历史', '纠葛', '巴以冲突', '也门', '胡塞', '武装', '参战', '美两大', '航母', '打击', '核潜艇', '虎视眈眈', '航母', '对峙', '日本', '巡逻', '约定', '准入', '铁三角', '关系', '升级', '收看', '凤凰卫视', '中文台', '空间', '观策', '凤凰卫视', '微博', '视频']",2023/11/10 18:00,
19152,"['加沙', '儿童医院', '炮击', '儿童', '断氧', '死亡', '巴以冲突', '超人', '死亡', '巴勒斯坦', '媒体', '报道', '以色列', '军队', '位于', '加沙城', '以西', '纳斯尔', '儿童医院', '发射', '炮弹', '医院', '设施', '受损', '医院院长', '以军', '轰炸', '医院', '停止', '服务', '儿童', '氧气', '断供', '死亡', '以色列', '对此', '暂无', '回应', '以色列', '轰炸', '加沙', '儿童医院', '央视', '新闻', '微博', '视频', '来源', '央视', '新闻']",2023/11/10 9:59,
19156,"['美国', '民众', '走上', '街头', '声援', '巴勒斯坦', '民众', '走上', '纽约', '街头', '声援', '巴勒斯坦', '抗议者', '闯入', '纽约时报', '大楼', '随后', '赶来', '警方', '拘捕', '巴以冲突', '爆发', '已有', '民众', '集会', '呼吁', '和平', '巴以冲突', '俄罗斯', '微博', '视频']",2023/11/10 9:59,
19166,"['人满为患', '加沙', '地带', '医院', '避难所', '央视', '巴以冲突', '持续', '加沙', '地带', '医院', '药品', '燃料', '短缺', '面临', '流离失所', '居民', '涌入', '以军', '袭击', '威胁', '院区', '搭帐篷', '走廊', '床垫', '加沙', '地带', '医院', '希法', '医院', '大型', '避难所', '医院', '避难', '加沙', '居民', '讲述', '艰难', '处境', '来源', '人民日报', '人民日报', '微博', '视频']",2023/11/9 10:14,
19168,"['以军', '加沙城', '以色列', '军方', '以军', '地面部队', '加沙城', '加沙', '地带', '北部', '民众', '以军', '开放', '萨拉赫丁', '公路', '撤离', '巴勒斯坦伊斯兰抵抗运动', '哈马斯', '成员', '加沙城', '以军', '击毁', '以军', '军车', '巴以', '新一轮', '大规模', '冲突', '持续', '独法', '播报', '国际', '时讯', '微博', '视频']",2023/11/9 10:13,
19178,"['以军', '到达', '加沙', '中心', '透视', '巴以冲突', '新一轮', '巴以冲突', '持续', '以军', '地面部队', '声称', '加沙城', '中心地带', '以色列国防军', '南方', '司令部', '司令', '克尔曼', '以色列国防军', '加沙', '心脏地带', '作战', '恐怖', '中心', '艰难', '战争', '不幸', '代价', '小央', '视频', '小央', '视频', '微博', '视频']",2023/11/10 9:00,
19189,"['以色列', '控制', '加沙', '地带', '北部', '国际事务', '编辑', '杰里米', '鲍文', '以色列国防军', '加沙', '断壁残垣', '目光', '所及', '沦为', '瓦砾', '以色列国防军', '展示', '所称', '哈马斯', '民宅', '掩护', '武器', '工厂', '巴以冲突', '以色列', '巴勒斯坦', '冲突', '加沙', '前线', '现场', '视频', '沙雕', '轰炸机', '微博', '视频']",2023/11/10 15:33,
19202,"['导弹', '穿越', '红海', '无人机', '出动', '突袭', '以色列', '胡塞', '武装', '动真格的', '胡塞', '武装', '发言人', '证实', '武装', '以色列', '发动', '袭击', '包括', '发射', '弹道导弹', '无人机', '袭击', '以色列', '境内', '目标', '网页', '链接', '犹太人', '影响力', '犹太人', '巴以冲突', '升级', '巴以冲突', '加沙', '地带', '医院', '遭袭', '数百人', '死亡', '以色列', '正式', '哈马斯', '宣战', '以色列', '巴勒斯坦', '冲突', '以色列', '哈马斯']",2023/11/9 9:24,
19203,"['以军', '持续', '空袭', '总台', '报道', '无家可归', '以色列', '军队', '加沙', '地带', '军事行动', '持续', '当地', '民众', '生活', '难以为继', '总台', '加沙', '报道', '阿纳斯', '一家人', '躲避', '以军', '加沙城', '轰炸', '携带', '简单', '家当', '终于', '找到', '临时', '落脚', '空袭', '邻居家', '房子', '炸毁', '阿纳斯', '受损', '居住', '巴以冲突', '微博', '视频']",2023/11/9 9:23,
19218,"['关注', '以军', '地道', '实施', '空地', '打击', '美国', '提出', '加沙', '地带', '管治', '设想', '节目', '内容', '路透社', '报道', '以军', '发言人', '加里', '居民', '迁移', '哈马斯', '加沙', '地带', '北部', '控制', '巴以冲突', '持续', '升级', '美国', '口口声声', '希望', '以方', '军事行动', '暂停', '网页', '链接']",2023/11/10 7:55,
19220,"['加沙', '儿童医院', '炮击', '儿童', '断氧', '死亡', '巴以冲突', '超人', '死亡', '巴勒斯坦', '媒体', '报道', '以色列', '军队', '位于', '加沙城', '以西', '纳斯尔', '儿童医院', '发射', '炮弹', '医院', '设施', '受损', '医院院长', '以军', '轰炸', '医院', '停止', '服务', '儿童', '氧气', '断供', '死亡', '以色列', '对此', '暂无', '回应', '以色列', '轰炸', '加沙', '儿童医院', '央视', '新闻', '微博', '视频', '央视', '新闻']",2023/11/10 7:55,
19222,"['东方', '可能性', '原告', '就要', '尽力', '收集', '递交', '控告', '日本政府', '东京', '电力', '相关', '证据', '东方', '乌克兰', '战争', '特别', '巴以冲突', '美帝', '压力', '剧增', '美帝', '寻求', '中国', '帮忙', '骸骨', '国际形势', '微妙', '演化', '原告', '加紧', '收集', '相关', '证据', '提前准备', '控诉', '日本政府', '东电', '排核', '污水', '诉状', '呵呵']",2023/11/10 10:50,
19226,"['加沙', '儿童医院', '炮击', '儿童', '断氧', '死亡', '巴以冲突', '超人', '死亡', '巴勒斯坦', '媒体', '报道', '以色列', '军队', '位于', '加沙城', '以西', '纳斯尔', '儿童医院', '发射', '炮弹', '医院', '设施', '受损', '医院院长', '以军', '轰炸', '医院', '停止', '服务', '儿童', '氧气', '断供', '死亡', '以色列', '对此', '暂无', '回应', '以色列', '轰炸', '加沙', '儿童医院', '央视', '新闻']",2023/11/10 10:49,
19227,"['凤凰', '麦加', '北部', '激战', '持续', '哈马斯', '迹象', '凤凰', '直击', '巴以冲突', '巴以冲突', '冲突', '以色列', '哈马斯', '加沙', '北部', '控制', '加沙', '特约记者', '消息', '哈马斯', '传出', '北部', '以军', '激战', '视频', '迹象', '加沙', '南部', '零星', '交火', '停火', '释放', '人质', '谈判', '依旧', '深陷', '僵局', '凤凰', '名人', '微博', '视频']",2023/11/10 10:49,
19229,"['总台', '记者', '探访', '巴以冲突', '叙以', '边境', '以色列', '军方', '当地', '时间', '发表声明', '罕见', '证实', '以军', '袭击', '叙利亚', '组织', '并称', '组织', '无人机', '袭击', '以色列', '南部', '城市', '埃拉特', '学校', '声明', '叙利亚', '政府', '应对', '叙利亚', '领土', '实施', '全责', '对此', '叙利亚', '暂无', '回应', '国际', '时讯', '微博', '视频']",2023/11/10 16:38,
19234,"['兵器', '影像', '巴以冲突', '巴勒斯坦', '加沙', '希法', '医院', '以色列空军', '打击', '现场', '视频', '分析', '以军', '发射', '地狱火', '忍者', '导弹', '导弹', '战斗部', '会弹', '刀片', '高速旋转', '击中目标', '指挥官', '价值', '目标', '时会', '切碎', '目标', '肉体', '美军', '执行', '定点', '清除', '时会', '美军', '已将', '导弹', '移交', '以色列']",2023/11/10 16:36,
19235,"['新闻', '约旦河西岸', '杰宁', '营地', '陷入', '城市', '巴勒斯坦', '武装人员', '成功', '炸毁', '以色列国防军', '车辆', '以色列', '手段', '包括', '爆炸性', '无人机', '袭击', '空袭', '巴勒斯坦人', '杀人', '受伤', '以色列', '袭击', '学校', '幼儿园', '孩子', '被困', '设施', '回家', '报道', '更多', '军队', '杰宁', '巴以冲突', '巴以冲突', '升级', '大象', '微博', '视频']",2023/11/10 16:36,
19238,"['学校', '通知', '号召', '处在', '困境', '加沙', '儿童', '捐赠', '物资', '纸尿裤', '毯子', '奶粉', '住所', '物业', '发来', '消息', '募捐', '活动', '接受', '指定', '物资', '接受', '形式', '金钱', '捐赠', '巴以冲突', '爆发', '关注', '新闻', '关注', '新闻', '孩子', '报道', '视频', '简直', '惨绝人寰', '迪拜', '商场', '购物', '平台', '发起', '募捐', '逛街', '发现', '线下', '募捐']",2023/11/9 11:01,
19240,"['以色列国防军', '空袭', '黎巴嫩', '南部', '轰炸', '效果', '犹如', '晚霞', '以色列', '死神', '无人机', '也门', '国际', '空域', '胡塞', '武装', '击落', '加沙', '地带', '医院', '大型', '避难所', '以军', '地面部队', '加沙城', '巴以冲突', '已致', '超人', '死亡', '美军', '无人机', '胡塞', '武装', '击落', '棉花', '絮飞', '微博', '视频']",2023/11/9 11:01,
19248,"['巴以冲突', '记者', '跟随', '以色列', '军队', '加沙', '记者', '断壁残垣', '目光', '所及', '沦为', '瓦砾', '以色列国防军', '展示', '所称', '哈马斯', '民宅', '掩护', '武器', '工厂', '编辑', '控制权', '以色列', '军方', '审查', '画面', '用词', '检查', '画面', '视频', '猜想', '以军', '达成协议', '委婉', '黄媒', '真相', '小凡', '好摄', '微博', '视频']",2023/11/10 14:40,
19252,"['外国', '投资者', '连续', '抛售', '韩国', '股票', '卖出', '韩国', '央行', '公布', '数据', '显示', '巴以冲突', '引发', '避险', '情绪', '外国', '投资者', '月份', '连续', '抛售', '韩国', '股票', '数据', '显示', '外国', '投资者', '卖出', '价值', '韩国', '股票', '卖出', '外国', '投资者', '卖出', '价值', '韩国', '债券', '卖出', '抛售', '股票', '债券', '总额', '最多', '可比', '数字']",2023/11/10 14:39,
19253,"['加沙', '逃难', '北部', '居民', '讲述', '艰难', '撤离', '过程', '巴以冲突', '记者', '加沙', '地带', '交通要道', '大道', '采访', '撤离', '加沙', '南部', '巴勒斯坦', '居民', '讲述', '撤离', '过程', '艰难', '身无分文', '时刻', '担惊受怕', '还要', '死尸', '环球', '瞭望', '微博', '视频']",2023/11/10 14:38,
19262,"['央视', '亚洲', '完整版', '以军', '攻入', '加沙城', '中心', '无限期', '接管', '火上浇油', '加码', '军援', '以色列', '巴以', '新一轮', '冲突', '持续', '伤亡惨重', '日本', '关东', '历史', '高温', '追星', '天象', '大戏', '金牛座', '流星雨', '顶峰', '稻香村', '那颗星', '微博', '视频']",2023/11/9 8:16,
19268,"['持续', '更新', '巴以冲突', '以色列', '总理', '内塔尼亚胡', '精神', '崩溃', '内塔尼亚胡', '精神', '崩溃', '总理', '批评', '现政府', '战略', '误判', '美国', '政治', '新闻网', '报道', '以色列', '总理', '埃胡', '德奥', '尔默特', '接受', '网站', '采访', '时称', '担心', '哈马斯', '袭击', '事件', '失败', '赶下台', '内塔尼亚胡', '处于', '精神', '崩溃', '状态', '新闻', '微博', '视频']",2023/11/10 11:44,
19270,"['巴以冲突', '美国', '军事', '首长', '加沙', '战事', '太久', '以色列', '风险', '巴以冲突', '已致', '加沙', '地带', '超过', '死亡', '已有', '加沙', '儿童', '冲突', '死亡', '锡安', '军队', '貌似', '气势汹汹', '治安', '持久战', '战事', '久拖不决', '灯塔', '参联会', '主席', '布朗', '算是', '以色列', '软肋', '施压', '太过分', '毕竟', '天怒人怨']",2023/11/10 11:43,
19271,"['持续', '更新', '巴以冲突', '以色列', '扣押', '人员', '获释', '停火', '释放', '人质', '换取', '短暂', '停火', '以色列', '绝不', '当地', '时间', '援引', '以色列', '总理', '办公室', '消息', '以方', '驳斥', '白宫', '以色列', '同意', '人道主义', '暂停', '声明', '以色列', '总理', '办公室', '声明', '释放', '以方', '人质', '以色列', '停火', '新闻', '微博', '视频']",2023/11/10 11:42,
19273,"['持续', '更新', '巴以冲突', '以色列', '哈马斯', '加沙', '北部', '控制权', '以军', '发言人', '哈马斯', '失守', '加沙', '北部', '以军', '哈马斯', '失守', '加沙', '北部', '以色列', '军方', '宣称', '连日', '地面', '哈马斯', '加沙', '北部', '控制权', '展示', '哈马斯', '检获', '武器', '摧毁', '哈马斯', '隧道', '竖井', '加沙', '空中', '地面', '新闻', '微博', '视频']",2023/11/10 11:42,
19275,"['法新社', '记者', '报道', '哈马斯', '高级官员', '哈马斯', '代表团', '访问', '北京', '中方', '证实', '汪文斌', '巴以冲突', '爆发', '中方', '沟通', '推动', '停火', '止战', '保护', '平民', '提供', '救援', '人道主义', '危机', '发挥', '作用', '中方', '作出', '不懈努力', '到底', '没来', '巴以冲突', '动荡', '世界', '中方', '呼吁', '停火', '保护', '平民', '冰雨']",2023/11/10 13:34,
19279,"['比利时', '首相', '制裁', '以色列', '持续', '更新', '巴以冲突', '比利时', '首相', '呼吁', '调查', '加沙', '医院', '轰炸', '制裁', '以色列', '了据', '路透社', '报道', '比利时', '首相', '佩特拉', '德叙特', '呼吁', '比利时', '联邦政府', '以色列', '实施', '制裁', '调查', '加沙', '地带', '医院', '难民营', '遭受', '炸弹', '轰炸', '事件', '新闻', '微博', '视频']",2023/11/10 13:32,
19280,"['持续', '更新', '巴以冲突', '英国', '内政', '大臣', '发文', '指责', '伦敦', '警方', '偏袒', '反以', '游行', '英国', '卫报', '报道', '英国', '内政', '大臣', '苏拉', '布雷', '弗曼', '发表', '争议', '文章', '指责', '伦敦', '警方', '治安', '偏袒', '抗议', '活动', '攻击', '巴勒斯坦', '团体', '暴徒', '篇文章', '英国', '政界', '批评', '党派', '布雷', '弗曼', '解职', '新闻', '微博', '视频']",2023/11/10 13:32,
